,_RAJ2000,_DEJ2000,ID,WiseID,RAJ2000,DEJ2000,__3_4_,e__3_4_,__4_6_,e__4_6_,__12_,e__12_,__22_,e__22_,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,SName,SType,SSpClass,recno,dist,table1_oid,col_raj2000,col_dej2000,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,airmass,alt,az,moon_sep
10,22.500822100000004,63.17903520000001,10,J013000.19+631044.5,22.5008221,63.1790352,10.32,0.024,9.821,0.02,8.673,0.03,8.0,0.261,11.329,0.022,10.774,0.028,10.248,0.025,,    ,,10,1.0250277328913232e-06,10,22.500822100000004,63.17903520000001,1636042515805110273,Gaia EDR3 512415166365924224 ,512415166365924224,87610470,2016.0,22.500820547909015,0.009848746,63.179034451502865,0.011284696,0.1019751579258056,0.014951049,6.820602,1.8747097,-1.8523307062079677,0.01220512,0.28880383104836355,0.015309392,-0.19004439,-0.04915856,-0.35555002,-0.003822882,0.1755145,-0.031457204,-0.106994696,-0.024821004,0.03238283,-0.33868554,493,0,493,0,-1.9267354,415.49744,0.0,0.0,31,False,1.4011207,,,,,,,,56,25,0.022690875,65,24,0,0.008858053,71.16751,0,0,0.93829626,0.13621193,0.2816169,0.21790294,0.17065926,-63.981956,64.00393,16.049007,20.520548,False,558,49961.781306970595,38.018856,1314.1316,13.940772,65,17919.524789361945,69.28898,258.62012,14.705226,65,47373.02237870968,95.060844,498.3442,13.059068,0,2,0,0,0,1.3068498,1.6461582,0.7644539,0.88170433,,,0,,,,127.26602747908557,0.6322741729804748,50.92564156183872,48.59853870685511,1.1785660744988449,58.04767091435342,15.101006114118707,49.81938630600616
11,24.975296999999998,60.096598300000004,2008,J013954.07+600547.7,24.975297,60.0965983,10.81,0.023,10.176,0.02,8.341,0.019,7.249,0.084,12.121,0.026,11.841,0.033,11.494,0.019,,    ,,793,1.4945411136082068e-05,793,24.975296999999998,60.096598300000004,1636042515805110273,Gaia EDR3 509601756629531904 ,509601756629531904,764084184,2016.0,24.975279424291802,0.0070425672,60.09658619258517,0.00883195,0.3054572218129387,0.013580558,22.492245,2.9565315,-2.737716230476914,0.0088846125,-1.1162384389128972,0.009557854,-0.48080975,0.21301356,-0.17169997,0.13420667,-0.13014252,0.09948348,-0.2596828,-0.010095144,0.12783895,-0.5407041,802,0,797,5,0.070464924,800.60376,0.0,0.0,31,False,1.5140815,,,,,,,,94,29,0.016140487,106,36,0,0.008350124,35.542133,0,0,1.0013499,0.28096604,0.4720533,0.15332225,0.19551204,-112.07674,55.85664,5.1778774,-41.093693,False,864,76209.49179881075,8.649529,8810.825,13.482345,98,37800.349083132576,17.270214,2188.7598,13.894803,96,55557.33514874138,14.106348,3938.4634,12.886042,0,0,0,0,0,1.2250139,1.0087614,0.41245842,0.596303,,,0,,,,128.94268388673794,-2.20836506438722,49.96690271083458,45.36558458195426,1.1543066772356991,60.03387877230865,20.223362983022493,46.789657367165475
12,26.910456,60.6992399,4002,J014738.50+604157.2,26.910456,60.6992399,5.095,0.087,3.731,0.1,1.195,0.023,0.047,0.006,9.985,0.027,8.828,0.03,7.28,0.024,EM*_MWC_17,Sy* ,B[e],2021,8.746431033520662e-05,2021,26.910456,60.6992399,1636042515805110273,Gaia EDR3 511165811916350336 ,511165811916350336,652655444,2016.0,26.91027856727047,0.015021098,60.69925037734269,0.020278614,0.23590578239395094,0.030432785,7.751699,1.2326,-1.1452220976510155,0.020571958,-0.4558169951430082,0.023062184,-0.42019913,0.014010136,-0.15547647,0.048987318,0.0062682326,0.015760938,-0.27884024,0.0070232414,0.031937316,-0.54737914,872,872,870,2,32.27745,9629.551,0.28366664,167.3971,95,False,,1.381714,0.0042806743,-0.09434106,0.045640882,0.009551199,-0.101381585,-0.04789609,101,30,0.038008027,110,38,0,0.029595084,12.780839,0,0,1.8691621,,,,,,,,,False,895,263465.45561806066,906.949,290.49646,12.135558,103,121129.71912777964,1183.0347,102.388985,12.630416,106,255027.89263118448,2178.5994,117.060486,11.231426,0,1,0,0,0,1.4277303,1.3989897,0.4948578,0.9041319,,,0,,,,129.75782106483626,-1.4254805545391134,51.57495790549768,45.39751736491993,1.1668758996397348,58.9801885906245,21.027257692268638,46.592068918100196
13,33.7017618,62.4395354,4003,J021448.42+622622.3,33.7017618,62.4395354,7.376,0.028,6.07,0.023,2.788,0.011,1.614,0.017,11.135,0.022,10.255,0.019,9.176,0.014,EM*_VES_723,Em* ,,2022,1.6826975782643324e-06,2022,33.7017618,62.4395354,1636042515805110273,Gaia EDR3 514573743903855616 ,514573743903855616,1316856248,2016.0,33.70175968451809,0.010340815,62.43953403127043,0.015715519,0.281419738621875,0.024242474,11.608541,1.243888,-1.2438562884372841,0.012923071,0.008882689731988592,0.019584665,-0.4796658,0.098675534,-0.13203372,-0.011872642,-0.026645739,-0.056952946,-0.07502507,-0.04790269,0.07489567,-0.73148775,991,443,981,10,29.502535,4445.956,0.1906338,65.28578,95,False,,1.4743147,0.0031138367,-0.017140292,0.10602566,-0.03820775,-0.12880164,-0.05344812,115,25,0.030630931,127,126,0,0.026270365,25.994259,46,0,1.7373191,,,,,,,,,False,1055,121868.9368036477,76.311424,1596.9946,12.972634,122,57022.776025388535,112.2253,508.1098,13.4484215,123,103060.60777475314,251.30261,410.1056,12.215164,0,122,0,123,0,1.31357,1.2332573,0.47578716,0.75747013,,,0,,,,132.4089732782194,1.1117344519354848,56.79810452988121,45.3365339151131,1.2129542196110035,55.531091153310214,23.34520067684626,46.08410871651518
14,39.0281014,63.41975200000001,1015,J023606.74+632511.1,39.0281014,63.419752,4.737,0.08,3.58,0.1,1.824,0.015,1.16,0.011,11.812,0.022,9.572,0.022,7.692,0.023,IRAS_02321+6312,IR  ,,344,5.626680581517568e-05,344,39.0281014,63.41975200000001,1636042515805110273,Gaia EDR3 514168853051184512 ,514168853051184512,565947714,2016.0,39.02822603062072,0.03896252,63.41974451015507,0.06186924,0.07985903812807717,0.09262768,0.8621509,0.9448275,0.14684912348982926,0.043619905,0.9333457450877238,0.08700042,-0.53084445,0.02540447,-0.20878315,-0.010866073,0.020536909,-0.025142357,-0.0009570645,0.026073271,-0.057679918,-0.7269529,1083,0,1076,7,-1.0024365,4774.3696,0.7092867,71.17388,95,False,,1.0714738,0.011505666,-0.0069887373,0.052406743,-0.013896452,-0.14343934,0.026779016,125,26,0.12889646,130,64,0,0.25088435,52.011562,0,0,0.97809964,0.20674299,0.65569687,0.24500254,0.5574632,-80.8792,67.2401,18.495481,-25.953852,False,720,6404.43453305688,30.040808,213.19116,16.171165,124,135.84636863668814,7.590317,17.897326,20.005922,86,11129.888056586971,203.80952,54.609264,14.631668,0,2,0,1,0,1.7590522,5.374254,3.8347569,1.5394974,,,0,,,,134.3276397339685,2.887938599287148,60.494914279468624,45.10763314625616,1.2510792800069666,53.064248966766925,24.825687348153092,45.81727345698592
15,48.1784911,43.4137855,2015,J031242.83+432449.6,48.1784911,43.4137855,5.328,0.062,4.636,0.042,2.138,0.012,0.791,0.014,7.828,0.018,6.642,0.02,5.642,0.023,,    ,,800,5.269331937342001e-05,800,48.1784911,43.4137855,1636042515805110273,Gaia EDR3 240612181117734272 ,240612181117734272,711196862,2016.0,48.178469840206034,0.10602956,43.41373512054191,0.105706386,0.04737836818332104,0.1466386,0.32309616,1.9442372,-0.5551843280140878,0.16235797,-1.8632843698549664,0.15494862,0.26329032,0.0912279,0.03757685,0.15543999,-0.19455041,0.041293584,0.32354277,0.23484361,0.11655642,0.11742408,307,160,298,9,4.0522633,16983.902,1.141701,638.3194,95,False,,0.9084579,0.031390272,0.029579638,-0.12362941,0.15387632,-0.059846397,0.24754156,35,17,0.23619397,39,38,0,0.31484595,140.44989,0,0,1.1710829,,,,,,,,,False,332,22068.17530949133,1479.7274,14.913676,14.8279505,38,605.0918524354576,119.523575,5.0625315,18.38399,38,64766.359270507826,14855.244,4.3598313,12.7195215,0,2,0,0,0,2.96225,5.664468,3.5560389,2.108429,,,0,,,,148.39502158533975,-12.364246543165178,57.82903231796269,24.533043969186462,1.2228666618775297,54.860254347301826,60.23738474017055,25.267761572738845
16,48.59546050000001,59.2491743,14,J031422.91+591457.0,48.5954605,59.2491743,8.82,0.022,7.637,0.019,5.115,0.014,4.106,0.025,11.774,0.022,11.369,0.028,10.718,0.023,,    ,,14,8.498144354944755e-06,14,48.59546050000001,59.2491743,1636042515805110273,Gaia EDR3 462017332914172800 ,462017332914172800,116567970,2016.0,48.59547543940449,0.009244897,59.24917057572119,0.012193544,0.27825813786794074,0.015460047,17.998531,1.0068237,0.2581536164546463,0.01540961,-0.9731652188212199,0.017636163,0.5107001,-0.22111605,-0.22551093,0.27848625,-0.24213395,0.21177539,0.33745342,-0.012984371,-0.06479048,0.33508536,595,0,593,2,1.5030494,638.13367,0.01578776,0.23430294,31,False,1.4547948,,,,,,,,68,19,0.027141454,77,14,0,0.025612405,137.23123,0,0,1.0435734,0.54325145,0.53677994,0.42324337,0.45502928,-76.45473,-61.543503,56.40927,29.815136,False,627,71752.6507701533,10.215693,7023.767,13.547772,68,30936.233090313424,17.53794,1763.9606,14.112373,66,59596.09482288072,20.772488,2868.9917,12.809851,0,1,0,0,0,1.261728,1.3025227,0.56460094,0.7379217,,,0,,,,140.31171315623874,1.2890094851637652,64.01223832060155,39.489147358349534,1.2831554284346232,51.19916338604347,34.45011725062395,40.42160617478601
17,65.19852240000002,57.441321300000006,4010,J042047.64+572628.7,65.1985224,57.4413213,4.452,0.08,3.297,0.1,1.403,0.007,0.424,0.016,7.035,0.02,6.364,0.049,5.75,0.017,V*_TW_Cam,RV* ,F8Ib...,2029,6.282588747767698e-05,2029,65.19852240000002,57.441321300000006,1636042515805110273,Gaia EDR3 469128905405009792 ,469128905405009792,1103885603,2016.0,65.19847793065807,0.022663334,57.4412632107394,0.01500237,0.5468430369207339,0.02933654,18.640339,1.7563688,-0.8284734499310021,0.032998882,1.548697110961569,0.024661217,-0.27815136,0.05998492,-0.0721915,0.22559294,0.19531502,0.19223294,0.3857086,-0.057434022,0.08484403,-0.24014913,674,674,670,4,28.077944,4616.054,0.22766915,78.52403,31,True,1.3689091,,,,,,,,76,21,0.047188245,85,16,1,0.07350751,82.339935,0,0,1.8609382,,,,,,,,,False,736,4235719.29624324,20219.982,209.48184,9.1200485,84,1401410.7204137242,25009.213,56.035778,9.972129,84,4140937.6918668435,53182.277,77.86311,8.205149,0,0,0,0,0,1.3084787,1.7669802,0.85208035,0.9148998,-63.602345,3.4500775,17,6000.0,3.5,0.0,148.26208536153618,5.260423737989185,73.92648598152353,35.377846054317935,1.4624392284409977,43.14045077844665,39.93556098264531,38.58779018988854
18,69.0832237,52.23658940000001,2023,J043619.97+521411.7,69.0832237,52.2365894,6.521,0.039,5.576,0.027,3.216,0.01,2.065,0.02,8.903,0.023,8.4,0.046,7.733,0.021,,    ,,808,1.9385738313494385e-05,808,69.0832237,52.23658940000001,1636042515805110273,Gaia EDR3 272752383468503424 ,272752383468503424,1246281400,2016.0,69.08322229016709,0.013505575,52.236570033497586,0.0103343325,0.7958736597128806,0.018120276,43.92172,5.342268,2.248390986178252,0.018585593,-4.846087699952978,0.014406514,0.044389974,0.28542978,-0.011927651,0.2409962,-0.081916615,0.21707751,-0.009732917,-0.038474932,0.15347373,-0.0849359,435,435,431,4,3.5308983,1590.4523,0.12971292,29.735931,31,True,1.3747802,,,,,,,,49,21,0.0259559,51,17,1,0.006149118,122.16697,0,0,1.1225603,,,,,,,,,False,446,507681.6741645015,765.40015,663.28925,11.4233885,48,168655.42577020873,832.9194,202.48709,12.271042,48,499544.444625301,2144.098,232.98584,10.50146,0,1,0,0,0,1.3161788,1.7695818,0.8476534,0.9219284,,,0,,,,153.58780733580605,3.2943461579242954,75.3991849936685,29.852270816273393,1.5268117961274048,40.916584535468175,46.94964752125446,34.21071365450031
19,75.3346357,43.547448599999996,4013,J050120.31+433250.8,75.3346357,43.5474486,7.087,0.032,5.84,0.024,3.542,0.018,2.487,0.021,11.121,0.022,10.157,0.03,8.914,0.019,EM*_MWC_482,Em* ,B2:e,2032,2.1384135478820447e-05,2032,75.3346357,43.547448599999996,1636042515805110273,Gaia EDR3 205118464010485632 ,205118464010485632,496084398,2016.0,75.33462861262527,0.012834551,43.54742784204001,0.008871834,0.344880200779857,0.015612416,22.090124,1.2749643,-0.24602114903297148,0.021578396,-1.2510026261060336,0.016882857,0.019496752,0.09432559,-0.13475034,0.09604553,-0.13391739,0.047580767,-0.5219294,-0.05010198,0.3102988,0.06456034,353,353,353,0,0.34834388,599.93994,0.06918439,6.5720835,31,False,1.6058156,,,,,,,,41,19,0.029968731,44,17,0,0.008044722,164.38052,0,0,1.012271,,,,,,,,,False,362,218566.1994571039,347.83234,628.3665,12.338409,42,128913.08466160482,416.09778,309.8144,12.562799,41,136589.5431546445,623.7841,218.96925,11.909352,0,0,0,0,0,1.214747,0.65344715,0.22439003,0.42905712,,,0,,,,162.93634854767032,0.9193596470804669,78.68857762004424,20.682314723960275,1.7274062495853932,35.37339558681112,56.99119147018412,28.614031657626906
20,80.0729675,39.282710400000006,4014,J052017.51+391657.7,80.0729675,39.2827104,8.583,0.022,7.792,0.021,6.633,0.014,6.036,0.046,10.753,0.029,10.419,0.032,9.809,0.022,EM*_VES_888,Em* ,,2033,2.8445974304096274e-05,2033,80.0729675,39.282710400000006,1636042515805110273,Gaia EDR3 187917016910156800 ,187917016910156800,559679301,2016.0,80.0729845003006,0.019204922,39.28268518055712,0.014037051,0.3981445446336705,0.021546857,18.47808,1.2059712,-0.1446853014676623,0.02512955,-1.197260482043325,0.018311648,0.03751771,0.22356068,-0.004143815,0.062020183,-0.1845394,0.049131766,-0.27012998,0.054247815,0.15107578,-0.037646547,270,270,270,0,5.864965,1012.55115,0.15158172,31.80244,31,False,1.588263,,,,,,,,31,18,0.03477577,31,11,0,0.039154593,175.52986,0,0,1.2639263,,,,,,,,,False,263,352588.07049578323,112.07455,3146.014,11.819198,30,203474.9795480355,401.35715,506.96738,12.067265,31,223832.9354115851,324.6013,689.5627,11.373086,0,10,0,12,0,1.2119182,0.6941786,0.2480669,0.44611168,,,0,,,,168.47629746320865,1.2550576465749286,82.01593116650066,16.11813814816581,1.9576659432999717,30.7179571367976,60.5953512667515,28.065843355229664
21,80.2099386,31.943772100000007,20,J052050.38+315637.5,80.2099386,31.9437721,6.989,0.03,5.723,0.03,3.48,0.012,2.376,0.016,10.816,0.018,10.333,0.016,9.246,0.018,TYC_2394-1238-1,*   ,,20,1.592770113658945e-05,20,80.2099386,31.943772100000007,1636042515805110273,Gaia EDR3 180737068540953856 ,180737068540953856,1408695534,2016.0,80.20993852087103,0.01252745,31.943756172440406,0.009638353,0.23903307594446518,0.014115789,16.933739,0.14431587,0.007955334037086894,0.016715543,0.14409643369344494,0.012281779,-0.030300017,-0.0074950187,-0.19192445,0.06261417,-0.31622058,0.009739929,-0.33482632,0.15143044,0.14980797,0.010333179,251,251,251,0,-0.53019655,440.8634,0.060996562,5.046552,31,False,1.5551078,,,,,,,,29,17,0.0233319,31,12,0,0.03272795,177.12692,0,0,0.9748485,,,,,,,,,False,250,282053.9842532729,177.79266,1586.4208,12.061536,29,152503.48149826395,309.38254,492.92853,12.3803425,30,190317.09366171822,430.42575,442.1601,11.549201,0,0,0,0,0,1.2154431,0.8311415,0.31880665,0.5123348,,,0,,,,174.56835854622688,-2.841521984500688,81.60460079588253,8.789348324440628,2.137141852537391,27.899017432087806,68.36926351150022,24.207981427630923
22,83.05803170000002,34.1004041,23,J053213.92+340601.4,83.0580317,34.1004041,6.865,0.037,5.853,0.023,3.948,0.014,2.93,0.019,10.8,0.022,9.826,0.019,8.832,0.017,,    ,,23,1.2311336824742127e-05,23,83.05803170000002,34.1004041,1636042515805110273,Gaia EDR3 3449189833426211840,3449189833426211840,686638360,2016.0,83.0580171583964,0.033796977,34.100406664545176,0.026670445,0.1026132798983675,0.034241047,2.9967916,1.0912585,0.3591314078765989,0.049179915,-1.0304706916921265,0.03639026,-0.27727786,0.17976986,-0.5448733,0.3352165,-0.47404984,0.2735908,-0.68438023,-0.0132167535,0.35264835,-0.2566653,228,0,226,2,6.514398,411.56033,0.12915954,6.2676406,31,False,1.2392584,,,,,,,,26,14,0.07445256,27,13,0,0.42117786,169.55559,0,0,1.3236917,0.22707362,0.37369874,0.31962064,0.4737242,-63.868683,-0.7766042,-40.075756,39.154434,False,224,22223.26099185904,1369.62,16.225859,14.820348,26,4012.36656815415,796.872,5.0351458,16.33004,26,26580.718068301856,4719.3066,5.6323357,13.686479,0,1,0,1,0,1.3766245,2.6435614,1.5096922,1.1338692,,,0,,,,174.1109995027422,0.3432533864336198,84.15212651008106,10.801939122674213,2.2352276303524476,26.575822028202545,65.07086398007698,27.300252078582766
23,86.5772639,37.3680605,25,J054618.54+372205.0,86.5772639,37.3680605,10.54,0.023,9.78,0.02,8.3,0.023,7.505,0.129,11.922,0.024,11.663,0.028,11.389,0.019,,    ,,25,1.184553384651511e-05,25,86.5772639,37.3680605,1636042515805110273,Gaia EDR3 3456340644735851392,3456340644735851392,1570720300,2016.0,86.57727141156397,0.013742798,37.36805026878822,0.010741206,0.2616545193857083,0.014845933,17.62466,1.8966519,0.6793183610504234,0.017593034,-1.7708232320062947,0.010076301,-0.16174752,0.24473737,-0.12674978,0.18084262,-0.16791186,0.12232786,-0.7639617,0.09407708,0.26751152,-0.103933156,367,0,365,2,0.8733059,416.39453,0.0,0.0,31,False,1.5450046,,,,,,,,43,18,0.02457602,43,26,0,0.03595256,173.93297,0,0,1.0317863,0.50569475,0.5584107,0.33511028,0.09445426,-8.29701,1.6290632,-6.815821,25.529465,False,361,108081.12382356958,35.069744,3081.8909,13.102992,37,57101.44341807022,60.83138,938.684,13.446924,36,74117.09384919445,52.62071,1408.5157,12.573099,0,0,0,0,0,1.2140745,0.8738251,0.34393215,0.5298929,,,0,,,,172.8598597846502,4.498953547359492,87.19752389519276,13.962060226066354,2.342455406329205,25.271143137339006,60.46904185679761,31.318928844013367
24,100.9207777,56.3035827,35,J064340.98+561812.8,100.9207777,56.3035827,5.553,0.058,4.607,0.049,3.459,0.013,3.135,0.02,8.637,0.017,7.264,0.024,6.175,0.02,IRAS_06394+5621,*   ,,35,9.118803053734199e-05,35,100.9207777,56.3035827,1636042515805110273,Gaia EDR3 1000949004577302400,1000949004577302400,1579653577,2016.0,100.92063406054629,0.019614546,56.30353837460059,0.020280508,0.03222172170643713,0.0304103,1.0595661,1.0326124,0.3080164570483782,0.02159822,-0.9856035242847085,0.018784847,0.18520603,-0.11986339,-0.046336584,-0.20620738,-0.35635173,-0.3124422,-0.13319016,0.34253347,0.10768455,0.28530657,324,0,323,1,7.1773186,898.0357,0.17727311,17.956274,31,False,1.2107784,,,,,,,,37,17,0.034540482,37,14,0,0.5476991,89.22479,0,0,1.2965564,0.13506983,0.13636912,0.22557893,0.66483766,-161.54936,-35.547127,20.038628,-44.805614,False,321,47040.362163410624,1055.141,44.58206,14.00619,37,4682.160376928181,440.6463,10.625666,16.162426,37,67326.72868479398,4258.4214,15.810255,12.677426,0,1,1,0,0,1.5307894,3.4849997,2.1562357,1.328764,,,0,,,,159.44332582138836,21.264134992882553,97.21074135875509,33.13728894764695,2.463403561637799,23.950197434130295,37.13676733232184,49.19175131014756
25,271.39430490000007,65.95599820000001,4103,J180534.63+655721.5,271.3943049,65.9559982,5.253,0.069,4.692,0.044,3.398,0.009,2.644,0.012,7.028,0.024,6.26,0.023,5.688,0.016,V*_W_Dra,Mi* ,M3-4,2122,6.147722811059382e-05,2122,271.39430490000007,65.95599820000001,1636042515805110273,Gaia EDR3 2161655188947776000,2161655188947776000,1723264315,2016.0,271.39429268512623,0.033816684,65.95605947545225,0.032642722,0.2126983308160545,0.0340136,6.253332,13.836687,-1.5089315118960012,0.04482439,13.754163883259787,0.041492864,-0.018890228,-0.0543195,-0.08814889,0.023505524,0.020019608,0.009468129,-0.09965847,-0.11199672,-0.23153168,0.009673554,382,382,381,1,-2.8446798,7939.841,0.43491384,228.77612,31,False,1.1466458,,,,,,,,43,25,0.062143743,48,20,1,0.2722995,69.23976,7,0,0.8972247,,,,,,,,,False,404,1118615.4775959603,28201.535,39.665054,10.565665,36,29766.338291981167,4076.8591,7.301292,14.154228,46,2190259.006854044,166093.6,13.186896,8.896657,0,4,0,0,0,1.9846188,5.257571,3.588563,1.6690083,,,0,,,,95.69801724242211,29.241859868532465,313.5133412237408,89.1749642913302,2.080371217426072,28.73004828477775,332.3812012281137,90.91930442543698
26,275.8246336,64.3435353,4111,J182317.91+642036.7,275.8246336,64.3435353,5.036,0.075,4.59,0.046,3.261,0.007,2.57,0.012,7.356,0.02,6.568,0.021,5.924,0.018,V*_IY_Dra,Mi* ,M8.5,2130,2.2549439439019973e-05,2130,275.8246336,64.3435353,1636042515805110273,Gaia EDR3 2160548942811758720,2160548942811758720,884929722,2016.0,275.8245822077621,0.05342131,64.34353895338786,0.051515937,0.15249858882950168,0.050023254,3.048554,7.4038787,-4.492641937940323,0.07607828,-5.885031012443201,0.0646792,0.05654861,-0.18593356,-0.27074602,-0.09646307,0.11925619,-0.15478767,-0.3536573,0.03417963,-0.10165077,0.1818818,334,308,334,0,-4.412167,15434.036,0.61585104,481.41867,95,False,,1.0554801,0.014460327,-0.063144535,0.17479916,0.029747233,-0.038524296,-0.25699526,38,25,0.110915706,43,43,0,0.11565661,50.787354,9,0,0.8318228,,,,,,,,,False,308,215941.72270727085,6523.669,33.10127,12.351525,30,2736.0619942244825,756.2793,3.617793,16.745728,41,380920.33022987004,31691.102,12.019788,10.79581,0,0,0,0,0,1.7766664,5.949918,4.394202,1.5557156,,,0,,,,94.02052201455231,27.272368718915633,320.1789380324994,86.72034304284934,1.9962101533841097,30.06282246167592,330.00497820832027,91.21148260959737
27,277.9004455,54.7919672,4113,J183136.10+544731.0,277.9004455,54.7919672,8.146,0.023,7.661,0.02,6.14,0.015,5.217,0.026,9.094,0.024,8.997,0.028,8.794,0.024,HD_234673,*   ,F2,2132,3.928505479212604e-05,2132,277.9004455,54.7919672,1636042515805110273,Gaia EDR3 2147499835734205184,2147499835734205184,1622792728,2016.0,277.9004163039752,0.011383965,54.79193170395037,0.01113823,1.2430936994023094,0.011125945,111.72927,19.66629,-9.669000466114213,0.015135676,-17.125227473885808,0.013935708,0.015725378,-0.16648385,0.10087581,-0.074571565,-0.023611117,-0.04069094,-0.3390376,0.04413078,0.028035203,-0.06901498,339,339,337,2,-4.036719,722.9248,0.092017755,10.813043,31,True,1.6836435,,,,,,,,38,28,0.021238673,39,15,5,0.022163557,2.8248262,0,0,0.8465592,,,,,,,,,False,341,3051896.877333869,568.4293,5368.9995,9.475943,39,2034396.1208523666,1108.4758,1835.3094,9.567453,38,1526856.992861883,420.15848,3634.0027,9.2884,0,0,0,0,0,1.1668983,0.2790537,0.09151077,0.18754292,-37.930637,8.144888,4,6750.0,4.5,0.0,83.73910894160203,24.640535547491595,291.71962899118984,77.63462628227987,2.1075890758704925,28.32522450987799,319.1755772957077,98.181895487695
28,286.7960487,17.813712700000004,2837,J190711.05+174849.3,286.7960487,17.8137127,11.091,0.094,10.293,0.051,8.593,0.044,7.496,0.181,12.689,0.035,12.39,0.045,12.158,0.04,,    ,,1622,0.0001351509809284016,1622,286.7960487,17.813712700000004,1636042515805110273,Gaia EDR3 4514409274124661760,4514409274124661760,983732534,2016.0,286.79612230963784,0.009789932,17.81382826172646,0.011734405,0.19627781737676156,0.016678039,11.76864,5.9369564,-1.7124407454681454,0.013084829,-5.684628254992337,0.014574631,0.080613464,-0.08755081,-0.102581196,-0.29786447,-0.22122008,-0.33183855,-0.055993192,0.10098492,-0.08383961,0.120189935,499,9,495,4,1.4779578,541.38837,0.0,3.6315928e-15,31,False,1.5658339,,,,,,,,57,22,0.02102901,59,29,0,0.017242488,167.16838,0,0,1.0468904,,,,,,,,,False,481,53704.210710534906,10.404534,5161.616,13.862346,55,29624.967874271624,20.903759,1417.2076,14.159397,57,35025.47707178193,23.198639,1509.8074,13.386935,0,0,0,1,0,1.2038245,0.7724619,0.29705143,0.47541046,,,0,,,,50.574460124781,4.664769445271825,291.0577560876846,40.03314386613646,2.992987603859815,19.518688840871697,278.97618487488614,118.76739632250549
29,286.8718008,50.697124200000005,2839,J190729.23+504149.6,286.8718008,50.6971242,9.283,0.023,8.624,0.02,6.499,0.015,5.228,0.026,10.646,0.021,10.247,0.023,9.987,0.022,TYC_3553-908-1,*   ,,1624,1.1183528175891274e-05,1624,286.8718008,50.697124200000005,1636042515805110273,Gaia EDR3 2133724844824871296,2133724844824871296,694794845,2016.0,286.8718040729575,0.009418184,50.697113210308174,0.009492243,0.5281604984115913,0.009783658,53.98395,3.7881856,1.2952326723114858,0.012792903,3.559876724823855,0.011451548,-0.032646384,0.0953664,0.189288,-0.036757268,0.1431847,-0.058051232,-0.22552179,-0.10339735,-0.03345412,-0.027902981,336,336,334,2,-3.4776516,600.40564,0.070542514,7.293888,31,False,1.5437167,,,,,,,,38,24,0.017849343,42,15,1,0.022343569,16.47771,1,0,0.866572,,,,,,,,,False,341,376870.14785775443,735.4899,512.4069,11.746887,40,198287.26970626484,1148.6428,172.62744,12.095305,41,255975.6083057679,1402.8512,182.46811,11.227399,0,0,0,0,0,1.2053565,0.8679066,0.34841824,0.51948833,-47.19433,3.7578342,7,4750.0,4.5,0.0,81.21977710772148,18.26417926630416,306.5121259305905,72.00247918964793,1.8672878124816108,32.380274513707654,312.85595770187786,97.52644737708412
