,_RAJ2000,_DEJ2000,ID,WiseID,RAJ2000,DEJ2000,__3_4_,e__3_4_,__4_6_,e__4_6_,__12_,e__12_,__22_,e__22_,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,SName,SType,SSpClass,recno,dist,table1_oid,col_raj2000,col_dej2000,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,airmass,alt,az,moon_sep
37,80.0729675,39.282710400000006,4014,J052017.51+391657.7,80.0729675,39.2827104,8.583,0.022,7.792,0.021,6.633,0.014,6.036,0.046,10.753,0.029,10.419,0.032,9.809,0.022,EM*_VES_888,Em* ,,2033,2.8445974304096274e-05,2033,80.0729675,39.282710400000006,1636042515805110273,Gaia EDR3 187917016910156800 ,187917016910156800,559679301,2016.0,80.0729845003006,0.019204922,39.28268518055712,0.014037051,0.3981445446336705,0.021546857,18.47808,1.2059712,-0.1446853014676623,0.02512955,-1.197260482043325,0.018311648,0.03751771,0.22356068,-0.004143815,0.062020183,-0.1845394,0.049131766,-0.27012998,0.054247815,0.15107578,-0.037646547,270,270,270,0,5.864965,1012.55115,0.15158172,31.80244,31,False,1.588263,,,,,,,,31,18,0.03477577,31,11,0,0.039154593,175.52986,0,0,1.2639263,,,,,,,,,False,263,352588.07049578323,112.07455,3146.014,11.819198,30,203474.9795480355,401.35715,506.96738,12.067265,31,223832.9354115851,324.6013,689.5627,11.373086,0,10,0,12,0,1.2119182,0.6941786,0.2480669,0.44611168,,,0,,,,168.47629746320865,1.2550576465749286,82.01593116650066,16.11813814816581,1.9576659432999717,30.7179571367976,60.5953512667515,28.065843355229664
38,80.0742863,41.373335999999995,19,J052017.82+412224.0,80.0742863,41.373336,10.877,0.024,10.364,0.022,8.959,0.029,8.283,0.289,11.826,0.026,11.593,0.031,11.384,0.018,,    ,,19,2.785723519070483e-05,19,80.0742863,41.373335999999995,1636042515805110273,Gaia EDR3 194906440529323264 ,194906440529323264,126766113,2016.0,80.07430678864816,0.017758755,41.37331277000163,0.010649648,0.41067679487352726,0.019262288,21.32025,2.4708796,1.3972244690193503,0.022164717,-2.037893511441659,0.016305117,-0.46852624,0.06929323,-0.33171776,0.29301608,-0.046027362,0.22622937,-0.418103,0.23188636,0.072308816,-0.07596884,350,138,350,0,-0.11553297,627.35657,0.08691735,8.337397,31,False,1.5556976,,,,,,,,40,15,0.031972066,45,12,0,0.043028783,175.05336,2,0,0.99464035,,,,,,,,,False,367,121204.66656219837,23.948874,5060.9756,12.978568,42,65365.76905058948,40.881374,1598.9132,13.300166,41,80844.34011719086,28.149515,2871.9622,12.478771,0,0,0,0,0,1.2063075,0.8213949,0.32159805,0.49979687,,,0,,,,166.75958867842095,2.44955417973948,82.17402901789508,18.20330217289181,1.9192182750603266,31.40240613099607,58.28943738947839,29.417080030123227
39,80.2099386,31.943772100000007,20,J052050.38+315637.5,80.2099386,31.9437721,6.989,0.03,5.723,0.03,3.48,0.012,2.376,0.016,10.816,0.018,10.333,0.016,9.246,0.018,TYC_2394-1238-1,*   ,,20,1.592770113658945e-05,20,80.2099386,31.943772100000007,1636042515805110273,Gaia EDR3 180737068540953856 ,180737068540953856,1408695534,2016.0,80.20993852087103,0.01252745,31.943756172440406,0.009638353,0.23903307594446518,0.014115789,16.933739,0.14431587,0.007955334037086894,0.016715543,0.14409643369344494,0.012281779,-0.030300017,-0.0074950187,-0.19192445,0.06261417,-0.31622058,0.009739929,-0.33482632,0.15143044,0.14980797,0.010333179,251,251,251,0,-0.53019655,440.8634,0.060996562,5.046552,31,False,1.5551078,,,,,,,,29,17,0.0233319,31,12,0,0.03272795,177.12692,0,0,0.9748485,,,,,,,,,False,250,282053.9842532729,177.79266,1586.4208,12.061536,29,152503.48149826395,309.38254,492.92853,12.3803425,30,190317.09366171822,430.42575,442.1601,11.549201,0,0,0,0,0,1.2154431,0.8311415,0.31880665,0.5123348,,,0,,,,174.56835854622688,-2.841521984500688,81.60460079588253,8.789348324440628,2.137141852537391,27.899017432087806,68.36926351150022,24.207981427630923
40,83.05803170000002,34.1004041,23,J053213.92+340601.4,83.0580317,34.1004041,6.865,0.037,5.853,0.023,3.948,0.014,2.93,0.019,10.8,0.022,9.826,0.019,8.832,0.017,,    ,,23,1.2311336824742127e-05,23,83.05803170000002,34.1004041,1636042515805110273,Gaia EDR3 3449189833426211840,3449189833426211840,686638360,2016.0,83.0580171583964,0.033796977,34.100406664545176,0.026670445,0.1026132798983675,0.034241047,2.9967916,1.0912585,0.3591314078765989,0.049179915,-1.0304706916921265,0.03639026,-0.27727786,0.17976986,-0.5448733,0.3352165,-0.47404984,0.2735908,-0.68438023,-0.0132167535,0.35264835,-0.2566653,228,0,226,2,6.514398,411.56033,0.12915954,6.2676406,31,False,1.2392584,,,,,,,,26,14,0.07445256,27,13,0,0.42117786,169.55559,0,0,1.3236917,0.22707362,0.37369874,0.31962064,0.4737242,-63.868683,-0.7766042,-40.075756,39.154434,False,224,22223.26099185904,1369.62,16.225859,14.820348,26,4012.36656815415,796.872,5.0351458,16.33004,26,26580.718068301856,4719.3066,5.6323357,13.686479,0,1,0,1,0,1.3766245,2.6435614,1.5096922,1.1338692,,,0,,,,174.1109995027422,0.3432533864336198,84.15212651008106,10.801939122674213,2.2352276303524476,26.575822028202545,65.07086398007698,27.300252078582766
41,86.5772639,37.3680605,25,J054618.54+372205.0,86.5772639,37.3680605,10.54,0.023,9.78,0.02,8.3,0.023,7.505,0.129,11.922,0.024,11.663,0.028,11.389,0.019,,    ,,25,1.184553384651511e-05,25,86.5772639,37.3680605,1636042515805110273,Gaia EDR3 3456340644735851392,3456340644735851392,1570720300,2016.0,86.57727141156397,0.013742798,37.36805026878822,0.010741206,0.2616545193857083,0.014845933,17.62466,1.8966519,0.6793183610504234,0.017593034,-1.7708232320062947,0.010076301,-0.16174752,0.24473737,-0.12674978,0.18084262,-0.16791186,0.12232786,-0.7639617,0.09407708,0.26751152,-0.103933156,367,0,365,2,0.8733059,416.39453,0.0,0.0,31,False,1.5450046,,,,,,,,43,18,0.02457602,43,26,0,0.03595256,173.93297,0,0,1.0317863,0.50569475,0.5584107,0.33511028,0.09445426,-8.29701,1.6290632,-6.815821,25.529465,False,361,108081.12382356958,35.069744,3081.8909,13.102992,37,57101.44341807022,60.83138,938.684,13.446924,36,74117.09384919445,52.62071,1408.5157,12.573099,0,0,0,0,0,1.2140745,0.8738251,0.34393215,0.5298929,,,0,,,,172.8598597846502,4.498953547359492,87.19752389519276,13.962060226066354,2.342455406329205,25.271143137339006,60.46904185679761,31.318928844013367
42,89.1411648,30.387651100000003,2033,J055633.87+302315.5,89.1411648,30.3876511,4.819,0.075,3.833,0.1,1.328,0.019,0.067,0.014,8.4,0.02,7.365,0.053,6.522,0.016,,    ,,818,2.1227076198561314e-05,818,89.1411648,30.387651100000003,1636042515805110273,Gaia EDR3 3443835551101115008,3443835551101115008,968461727,2016.0,89.1411643498733,0.05564327,30.387629876475433,0.049663298,1.1515690713798457,0.07050588,16.33295,6.9402003,-0.9575517415479098,0.061427858,-6.873825421036859,0.045759078,-0.31567,0.29458755,-0.11892228,0.17555717,-0.5655711,-0.061739378,-0.7342957,0.14780463,0.49137324,-0.11166133,340,340,336,4,43.24681,9236.138,0.4609853,285.24896,31,True,1.3324597,,,,,,,,39,16,0.08638308,42,28,0,0.07559952,2.6664636,0,0,3.0865161,,,,,,,,,False,334,469289.7051030301,1248.7732,375.8006,11.508764,39,130748.83302045552,1180.958,110.71421,12.547447,38,497709.9229086907,3581.4624,138.96835,10.505455,0,9,0,9,0,1.3391701,2.0419922,1.0386829,1.0033092,3.8210905,0.54875255,2,5500.0,4.5,0.0,179.9672597321776,2.785298799801508,89.25368403014312,6.9505739245498255,2.8776672953941573,20.3347053657996,66.30045589162769,30.89576528059605
43,91.98189609999999,47.21568990000001,2038,J060755.65+471256.4,91.9818961,47.2156899,11.007,0.023,10.403,0.019,8.388,0.021,7.208,0.092,12.161,0.023,11.918,0.021,11.66,0.019,,    ,,823,1.6265088411749853e-05,823,91.98189609999999,47.21568990000001,1636042515805110273,Gaia EDR3 969476618104208768 ,969476618104208768,592422734,2016.0,91.98192003212118,0.014660859,47.215689346343126,0.013521071,0.5021597034023066,0.01844762,27.220839,4.734549,4.118903743667206,0.016813813,2.334649241529858,0.014512029,-0.20050856,0.11596794,-0.17945164,0.24556817,-0.37709936,0.18442395,-0.53251594,0.13308476,0.4383405,-0.18045725,255,95,254,1,0.7513743,476.03137,0.08186738,6.525014,31,False,1.6039848,,,,,,,,30,19,0.025364071,32,15,0,0.077036165,175.32065,0,0,1.0325048,,,,,,,,,False,257,120567.07710559384,40.160923,3002.0994,12.984295,30,70796.09963149214,48.976555,1445.51,13.213519,30,71755.84751325792,39.822826,1801.8773,12.608253,0,0,0,0,0,1.1823455,0.6052666,0.2292242,0.37604237,,,0,,,,166.0795254571184,12.742810517636956,91.4710489128857,23.78652855547608,2.328458525770677,25.433845709789715,48.7140688677385,39.71934259441399
44,100.9207777,56.3035827,35,J064340.98+561812.8,100.9207777,56.3035827,5.553,0.058,4.607,0.049,3.459,0.013,3.135,0.02,8.637,0.017,7.264,0.024,6.175,0.02,IRAS_06394+5621,*   ,,35,9.118803053734199e-05,35,100.9207777,56.3035827,1636042515805110273,Gaia EDR3 1000949004577302400,1000949004577302400,1579653577,2016.0,100.92063406054629,0.019614546,56.30353837460059,0.020280508,0.03222172170643713,0.0304103,1.0595661,1.0326124,0.3080164570483782,0.02159822,-0.9856035242847085,0.018784847,0.18520603,-0.11986339,-0.046336584,-0.20620738,-0.35635173,-0.3124422,-0.13319016,0.34253347,0.10768455,0.28530657,324,0,323,1,7.1773186,898.0357,0.17727311,17.956274,31,False,1.2107784,,,,,,,,37,17,0.034540482,37,14,0,0.5476991,89.22479,0,0,1.2965564,0.13506983,0.13636912,0.22557893,0.66483766,-161.54936,-35.547127,20.038628,-44.805614,False,321,47040.362163410624,1055.141,44.58206,14.00619,37,4682.160376928181,440.6463,10.625666,16.162426,37,67326.72868479398,4258.4214,15.810255,12.677426,0,1,1,0,0,1.5307894,3.4849997,2.1562357,1.328764,,,0,,,,159.44332582138836,21.264134992882553,97.21074135875509,33.13728894764695,2.463403561637799,23.950197434130295,37.13676733232184,49.19175131014756
45,271.39430490000007,65.95599820000001,4103,J180534.63+655721.5,271.3943049,65.9559982,5.253,0.069,4.692,0.044,3.398,0.009,2.644,0.012,7.028,0.024,6.26,0.023,5.688,0.016,V*_W_Dra,Mi* ,M3-4,2122,6.147722811059382e-05,2122,271.39430490000007,65.95599820000001,1636042515805110273,Gaia EDR3 2161655188947776000,2161655188947776000,1723264315,2016.0,271.39429268512623,0.033816684,65.95605947545225,0.032642722,0.2126983308160545,0.0340136,6.253332,13.836687,-1.5089315118960012,0.04482439,13.754163883259787,0.041492864,-0.018890228,-0.0543195,-0.08814889,0.023505524,0.020019608,0.009468129,-0.09965847,-0.11199672,-0.23153168,0.009673554,382,382,381,1,-2.8446798,7939.841,0.43491384,228.77612,31,False,1.1466458,,,,,,,,43,25,0.062143743,48,20,1,0.2722995,69.23976,7,0,0.8972247,,,,,,,,,False,404,1118615.4775959603,28201.535,39.665054,10.565665,36,29766.338291981167,4076.8591,7.301292,14.154228,46,2190259.006854044,166093.6,13.186896,8.896657,0,4,0,0,0,1.9846188,5.257571,3.588563,1.6690083,,,0,,,,95.69801724242211,29.241859868532465,313.5133412237408,89.1749642913302,2.080371217426072,28.73004828477775,332.3812012281137,90.91930442543698
46,275.8246336,64.3435353,4111,J182317.91+642036.7,275.8246336,64.3435353,5.036,0.075,4.59,0.046,3.261,0.007,2.57,0.012,7.356,0.02,6.568,0.021,5.924,0.018,V*_IY_Dra,Mi* ,M8.5,2130,2.2549439439019973e-05,2130,275.8246336,64.3435353,1636042515805110273,Gaia EDR3 2160548942811758720,2160548942811758720,884929722,2016.0,275.8245822077621,0.05342131,64.34353895338786,0.051515937,0.15249858882950168,0.050023254,3.048554,7.4038787,-4.492641937940323,0.07607828,-5.885031012443201,0.0646792,0.05654861,-0.18593356,-0.27074602,-0.09646307,0.11925619,-0.15478767,-0.3536573,0.03417963,-0.10165077,0.1818818,334,308,334,0,-4.412167,15434.036,0.61585104,481.41867,95,False,,1.0554801,0.014460327,-0.063144535,0.17479916,0.029747233,-0.038524296,-0.25699526,38,25,0.110915706,43,43,0,0.11565661,50.787354,9,0,0.8318228,,,,,,,,,False,308,215941.72270727085,6523.669,33.10127,12.351525,30,2736.0619942244825,756.2793,3.617793,16.745728,41,380920.33022987004,31691.102,12.019788,10.79581,0,0,0,0,0,1.7766664,5.949918,4.394202,1.5557156,,,0,,,,94.02052201455231,27.272368718915633,320.1789380324994,86.72034304284934,1.9962101533841097,30.06282246167592,330.00497820832027,91.21148260959737
47,277.9004455,54.7919672,4113,J183136.10+544731.0,277.9004455,54.7919672,8.146,0.023,7.661,0.02,6.14,0.015,5.217,0.026,9.094,0.024,8.997,0.028,8.794,0.024,HD_234673,*   ,F2,2132,3.928505479212604e-05,2132,277.9004455,54.7919672,1636042515805110273,Gaia EDR3 2147499835734205184,2147499835734205184,1622792728,2016.0,277.9004163039752,0.011383965,54.79193170395037,0.01113823,1.2430936994023094,0.011125945,111.72927,19.66629,-9.669000466114213,0.015135676,-17.125227473885808,0.013935708,0.015725378,-0.16648385,0.10087581,-0.074571565,-0.023611117,-0.04069094,-0.3390376,0.04413078,0.028035203,-0.06901498,339,339,337,2,-4.036719,722.9248,0.092017755,10.813043,31,True,1.6836435,,,,,,,,38,28,0.021238673,39,15,5,0.022163557,2.8248262,0,0,0.8465592,,,,,,,,,False,341,3051896.877333869,568.4293,5368.9995,9.475943,39,2034396.1208523666,1108.4758,1835.3094,9.567453,38,1526856.992861883,420.15848,3634.0027,9.2884,0,0,0,0,0,1.1668983,0.2790537,0.09151077,0.18754292,-37.930637,8.144888,4,6750.0,4.5,0.0,83.73910894160203,24.640535547491595,291.71962899118984,77.63462628227987,2.1075890758704925,28.32522450987799,319.1755772957077,98.181895487695
48,286.7960487,17.813712700000004,2837,J190711.05+174849.3,286.7960487,17.8137127,11.091,0.094,10.293,0.051,8.593,0.044,7.496,0.181,12.689,0.035,12.39,0.045,12.158,0.04,,    ,,1622,0.0001351509809284016,1622,286.7960487,17.813712700000004,1636042515805110273,Gaia EDR3 4514409274124661760,4514409274124661760,983732534,2016.0,286.79612230963784,0.009789932,17.81382826172646,0.011734405,0.19627781737676156,0.016678039,11.76864,5.9369564,-1.7124407454681454,0.013084829,-5.684628254992337,0.014574631,0.080613464,-0.08755081,-0.102581196,-0.29786447,-0.22122008,-0.33183855,-0.055993192,0.10098492,-0.08383961,0.120189935,499,9,495,4,1.4779578,541.38837,0.0,3.6315928e-15,31,False,1.5658339,,,,,,,,57,22,0.02102901,59,29,0,0.017242488,167.16838,0,0,1.0468904,,,,,,,,,False,481,53704.210710534906,10.404534,5161.616,13.862346,55,29624.967874271624,20.903759,1417.2076,14.159397,57,35025.47707178193,23.198639,1509.8074,13.386935,0,0,0,1,0,1.2038245,0.7724619,0.29705143,0.47541046,,,0,,,,50.574460124781,4.664769445271825,291.0577560876846,40.03314386613646,2.992987603859815,19.518688840871697,278.97618487488614,118.76739632250549
49,286.8718008,50.697124200000005,2839,J190729.23+504149.6,286.8718008,50.6971242,9.283,0.023,8.624,0.02,6.499,0.015,5.228,0.026,10.646,0.021,10.247,0.023,9.987,0.022,TYC_3553-908-1,*   ,,1624,1.1183528175891274e-05,1624,286.8718008,50.697124200000005,1636042515805110273,Gaia EDR3 2133724844824871296,2133724844824871296,694794845,2016.0,286.8718040729575,0.009418184,50.697113210308174,0.009492243,0.5281604984115913,0.009783658,53.98395,3.7881856,1.2952326723114858,0.012792903,3.559876724823855,0.011451548,-0.032646384,0.0953664,0.189288,-0.036757268,0.1431847,-0.058051232,-0.22552179,-0.10339735,-0.03345412,-0.027902981,336,336,334,2,-3.4776516,600.40564,0.070542514,7.293888,31,False,1.5437167,,,,,,,,38,24,0.017849343,42,15,1,0.022343569,16.47771,1,0,0.866572,,,,,,,,,False,341,376870.14785775443,735.4899,512.4069,11.746887,40,198287.26970626484,1148.6428,172.62744,12.095305,41,255975.6083057679,1402.8512,182.46811,11.227399,0,0,0,0,0,1.2053565,0.8679066,0.34841824,0.51948833,-47.19433,3.7578342,7,4750.0,4.5,0.0,81.21977710772148,18.26417926630416,306.5121259305905,72.00247918964793,1.8672878124816108,32.380274513707654,312.85595770187786,97.52644737708412
50,288.8005535,39.7140285,2857,J191512.13+394250.5,288.8005535,39.7140285,6.476,0.041,5.457,0.031,3.269,0.008,1.963,0.016,8.601,0.026,8.181,0.021,7.567,0.026,IRAS_19135+3937,LP* ,,1642,3.1747745316756675e-05,1642,288.8005535,39.7140285,1636042515805110273,Gaia EDR3 2101228774371560832,2101228774371560832,1556132638,2016.0,288.8005646073066,0.009857135,39.71399792361016,0.010701851,0.17225255859048894,0.011646084,14.790599,6.2273536,-1.2726557032901478,0.012339708,-6.095923049624728,0.014236251,-0.07366784,-0.099537686,0.11898938,0.057871606,0.09777552,0.019937964,-0.22428663,-0.099162005,-0.108686134,-0.0043415553,328,328,325,3,-5.6945157,631.3468,0.07782051,8.126993,31,True,1.522391,,,,,,,,38,27,0.019915208,39,14,0,0.08278209,76.582535,0,0,0.7826131,,,,,,,,,False,318,409167.3367663157,4349.8213,94.06532,11.657615,34,215428.914228103,7510.394,28.684103,12.005282,34,306685.7635464557,11001.065,27.877823,11.031161,0,0,0,0,0,1.276042,0.9741211,0.3476677,0.6264534,,,0,,,,71.26511668195504,12.737908544029567,300.9167456102688,61.15074468534834,1.973883301308873,30.438655876442887,300.0822946931823,103.86593651618408
51,289.2923981,32.05667929999999,277,J191710.17+320324.0,289.2923981,32.0566793,4.785,0.078,4.325,0.053,2.206,0.011,1.686,0.015,7.701,0.027,6.847,0.027,6.168,0.024,V*_V402_Lyr,Mi* ,,277,4.189631517642612e-05,277,289.2923981,32.05667929999999,1636042515805110273,Gaia EDR3 2040080603424456576,2040080603424456576,1782867932,2016.0,289.2924185911259,0.06725768,32.05664117260192,0.08444492,0.12170242087526283,0.09093425,1.3383563,6.1185117,-3.8942558548863433,0.093503624,-4.719211702380785,0.10906567,-0.24117377,-0.102020666,-0.19885279,0.112003006,0.19165765,0.09798525,-0.47776982,-0.013932481,-0.18272828,-0.25086513,417,207,415,2,10.612766,36878.496,0.9504181,984.1959,95,False,,1.0285374,0.021760426,-0.004139847,-0.07106299,-0.023107458,-0.039714415,0.035702188,48,26,0.1658329,54,28,0,0.17614469,154.2463,0,0,1.3922371,,,,,,,,,False,430,47024.7999223222,1319.244,35.645264,14.00655,49,904.5866162644671,225.3245,4.014595,17.947416,48,126877.99730995178,17562.227,7.2244825,11.989429,0,9,0,0,0,2.7173445,5.957987,3.9408665,2.0171204,,,0,,,,64.41081050296478,9.062186430688927,298.1736706615923,53.62517433931922,2.131618509525928,27.97764932136227,291.7589460070925,108.41680285839423
52,289.5333292,16.22444030000001,279,J191807.99+161327.9,289.5333292,16.2244403,9.983,0.032,9.494,0.027,7.791,0.026,7.124,0.123,12.072,0.03,11.327,0.036,10.78,0.024,,    ,,279,5.9344992523520314e-05,279,289.5333292,16.22444030000001,1636042515805110273,Gaia EDR3 4321142514658007936,4321142514658007936,579238846,2016.0,289.5332676251603,0.025628243,16.22443516710359,0.028608501,0.08968131698148805,0.035911623,2.4972785,5.570151,-3.5311069111788864,0.030122638,-4.307884223564924,0.03261709,0.36693993,-0.18279777,0.08839706,-0.044879396,-0.2390636,-0.04225333,0.09943898,-0.1473994,-0.16675419,0.31800678,387,0,387,0,1.2479599,466.56848,0.10181773,1.363924,31,False,1.22981,,,,,,,,44,21,0.05035625,46,15,0,0.009392012,78.826965,0,0,1.0446022,0.24399976,0.37084717,0.16086464,0.36069646,-98.35192,-53.165295,-13.098954,40.223694,False,370,9882.371998226456,6.610541,1494.9415,15.700213,40,1445.993207364576,6.1726546,234.25792,17.438128,38,13596.453096851703,19.17901,708.9236,14.414331,0,1,0,0,0,1.5221493,3.023796,1.7379141,1.285882,,,0,,,,50.36933066347874,1.6096595263360969,294.05803358841865,38.04637476421518,2.7908697051015556,20.99651999355408,276.1172075465908,117.47563969134146
53,289.7301865,29.1467972,2865,J191855.24+290848.4,289.7301865,29.1467972,6.096,0.05,5.474,0.032,3.168,0.011,1.914,0.02,9.239,0.022,7.88,0.024,6.78,0.016,IRAS_19169+2903,*   ,,1650,3.121495031396158e-05,1650,289.7301865,29.1467972,1636042515805110273,Gaia EDR3 2038331147294154496,2038331147294154496,1688556309,2016.0,289.73018285532373,0.040684003,29.146766147776876,0.049128197,0.21382146687756876,0.060204558,3.5515828,7.7954726,-4.164228912116186,0.055170346,-6.590037375018058,0.06156165,-0.067187935,-0.050775897,-0.11974052,-0.029868634,0.07940613,-0.061721977,-0.22288638,-0.1972333,-0.1375253,0.037908725,488,116,486,2,9.955806,13439.756,0.6452536,316.2847,31,False,1.0986514,,,,,,,,56,28,0.08679469,60,27,0,0.11572142,37.93969,0,0,1.3368288,,,,,,,,,False,476,31430.27813078956,944.347,33.28255,14.443996,46,362.8200300349841,60.543804,5.9926863,18.939314,54,71479.51391334525,8488.087,8.421157,12.612441,0,1,0,1,0,2.2857683,6.326873,4.4953175,1.8315554,,,0,,,,61.955467987564894,7.417541612773761,297.7449143680735,50.70281138664015,2.1929649588859323,27.1295286964652,288.5903333706426,109.90063703837285
54,290.0365095,24.802510699999996,2867,J192008.76+244809.0,290.0365095,24.8025107,5.918,0.05,5.374,0.031,3.272,0.011,1.965,0.014,9.839,0.02,8.64,0.027,7.688,0.023,IRAS_19180+2442,*   ,,1652,2.8757115022436745e-05,1652,290.0365095,24.802510699999996,1636042515805110273,Gaia EDR3 2023064016046385152,2023064016046385152,1437058387,2016.0,290.03647985361897,0.052802067,24.802500564511472,0.07657516,0.00828997731916719,0.09859261,0.084083155,5.7826204,-2.407040639701483,0.067085125,-5.257837184387148,0.10140613,-0.11370859,-0.032480624,-0.31512424,0.014507016,0.121370584,-0.021987282,-0.21544807,-0.08987919,-0.12633303,-0.10741661,603,0,602,1,5.5612693,21014.863,0.97056705,518.9158,95,False,,1.0163077,0.017673964,-0.08049801,0.16360325,0.0028713173,-0.06813988,-0.11349944,71,28,0.14241393,73,35,0,0.3572266,111.49865,0,0,1.1647393,0.23520185,0.38372132,0.18731652,0.23068458,-82.27635,81.75776,23.49913,-24.417368,False,575,22452.812021520396,851.9644,26.354166,14.80919,66,373.28461584146237,40.688686,9.174162,18.908442,68,44458.612427674074,4746.676,9.366262,13.128006,0,2,0,1,0,1.9967164,5.7804356,4.0992517,1.6811838,,,0,,,,58.1966722550363,5.183575718427173,296.8047020873243,46.39461024871752,2.323761418297454,25.488934772735046,284.09177620286147,112.26141700812765
55,290.5290135,28.668277900000003,4129,J192206.96+284005.8,290.5290135,28.6682779,5.657,0.057,4.956,0.039,3.586,0.014,3.242,0.021,8.453,0.021,7.881,0.02,7.078,0.016,BD+28_3304,V*  ,A1II,2148,3.970852901916795e-05,2148,290.5290135,28.668277900000003,1636042515805110273,Gaia EDR3 2038079290402686720,2038079290402686720,1353858167,2016.0,290.5290480803206,0.010031536,28.668252283998314,0.0120891845,0.25872923930707,0.014734822,17.559034,5.2170186,-0.3153757874871467,0.013016401,-5.207477632238494,0.015520565,-0.13280246,-0.0382833,-0.06796237,-0.021391267,0.057398498,-0.024566771,-0.25160715,-0.09810598,-0.07720996,-0.15452099,523,523,512,11,5.5148644,1451.8756,0.13467674,29.188984,31,True,1.5417829,,,,,,,,59,27,0.022203272,63,24,0,0.0064577195,165.00743,0,0,1.1773996,,,,,,,,,True,531,2289858.912153812,10643.407,215.1434,9.787845,60,1221699.0630898955,19978.123,61.151844,10.121132,60,1588750.1544757711,19278.86,82.40893,9.245256,0,0,0,0,0,1.2273461,0.8758755,0.33328724,0.54258823,,,0,,,,61.848651802015866,6.576835304378295,298.6551467838823,50.08529388116338,2.1610587866684434,27.563806999388348,287.77109011733796,109.62811990038782
56,290.7335053,18.7090418,2873,J192256.04+184232.5,290.7335053,18.7090418,9.043,0.02,8.342,0.02,6.716,0.015,5.826,0.042,12.503,0.026,11.297,0.027,10.338,0.021,,    ,,1658,1.3260710937369774e-05,1658,290.7335053,18.7090418,1636042515805110273,Gaia EDR3 4515498615253780736,4515498615253780736,619907818,2016.0,290.7334955854118,0.07140766,18.7090322510131,0.07970598,0.0625823549058878,0.10173948,0.6151236,4.842409,-2.320512097806543,0.089365005,-4.250193878447495,0.089624666,0.21782272,-0.15840787,0.18780717,-0.14911254,-0.2085312,-0.12531586,0.023326524,-0.2401663,-0.16114748,0.111972876,332,0,330,2,2.6934943,797.60693,0.66552055,16.112326,95,False,,1.1480212,0.021613138,-0.080715,-0.025897557,0.04788987,0.025128348,-0.08435008,38,20,0.13251343,41,12,0,0.01891876,102.60208,1,0,1.1065907,0.21606159,0.23738876,0.15478294,0.24149078,-124.309654,-57.055695,2.7007613,44.200108,False,327,3182.490099781671,5.963904,533.6253,16.930449,36,240.58025933676961,6.4942374,37.04519,19.385393,38,5080.5945816463645,24.525515,207.15547,15.483109,0,2,0,2,0,1.6720161,3.9022837,2.4549446,1.447339,,,0,,,,53.1018036020882,1.7638834828546426,296.0779412019399,40.28965606094719,2.536772107982035,23.216198445287272,277.84362895876404,115.16613538384654
