_RAJ2000,_DEJ2000,WiseID
285.2878135,0.33347860000000007,J190109.07+002000.5
285.3096358,9.8167575,J190114.31+094900.3
285.6723681,6.4835707,J190241.36+062900.8
285.7912291,-30.34364979999999,J190309.89-302037.1
285.9528482,6.7754538,J190348.68+064631.6
285.9698918,14.592217200000002,J190352.77+143531.9
286.0778176,1.5386409000000003,J190418.67+013219.1
287.0546935,4.3650289,J190813.12+042154.1
287.2504027,9.6240924,J190900.09+093726.7
287.3283766999999,3.0920137,J190918.81+030531.2
287.5725474,6.8822702,J191017.41+065256.1
287.9644096,12.496267100000003,J191151.45+122946.5
288.1248036,12.5277005,J191229.95+123139.7
288.1794519,5.886976300000001,J191243.06+055313.1
288.3680965,11.6740615,J191328.34+114026.6
288.5920021,10.141073799999997,J191422.08+100827.8
289.2923981,32.05667929999999,J191710.17+320324.0
289.3132009,10.2244808,J191715.16+101328.1
289.5333292,16.22444030000001,J191807.99+161327.9
289.834407,16.086355199999996,J191920.25+160510.8
290.9541033,16.242704700000004,J192348.98+161433.7
291.4326128,45.7505754,J192543.82+454502.0
291.6818978,17.2626365,J192643.65+171545.4
291.7446589,13.8874867,J192658.71+135314.9
292.6952873,16.4546482,J193046.86+162716.7
293.0549303,18.354115000000004,J193213.18+182114.8
294.279802,19.3252457,J193707.15+191930.8
294.87231069999996,24.751132800000004,J193929.35+244504.0
295.5097084,16.1035228,J194202.33+160612.6
295.5765975,-20.5465352,J194218.38-203247.5
296.1475877,26.231339700000003,J194435.42+261352.8
296.541241,24.049738100000003,J194609.89+240259.0
296.9163867,23.444102800000007,J194739.93+232638.7
302.3008916,35.39580879999999,J200912.21+352344.9
302.5886852,-0.22414340000000002,J201021.28-001326.9
303.7259788,41.150973699999994,J201454.23+410903.5
304.3258975,40.668789,J201718.21+404007.6
304.4688188,35.2885178,J201752.51+351718.6
304.9838631,37.9019368,J201956.12+375406.9
305.2438396,38.1638603,J202058.52+380949.8
305.2861534,24.5481506,J202108.67+243253.3
305.7533015,43.186566,J202300.79+431111.6
306.0117901,35.7704049,J202402.82+354613.4
306.5182692,38.0613852,J202604.38+380340.9
307.9593969,41.8252222,J203150.25+414930.7
308.0202251,41.4993324,J203204.85+412957.5
308.1799072,41.0132131,J203243.17+410047.5
309.6102804,42.8328421,J203826.46+424958.2
309.9482469,48.9615584,J203947.57+485741.6
312.2688896,45.1040538,J204904.53+450614.5
313.2125651,51.27691810000001,J205251.01+511636.9
316.6684109,47.9186776,J210640.41+475507.2
317.5616976,31.4946361,J211014.80+312940.6
317.8007102,52.2498796,J211112.17+521459.5
317.857368,53.9353758,J211125.76+535607.3
318.7089381,57.2759964,J211450.14+571633.5
318.9482533,49.546454000000004,J211547.58+493247.2
319.5077922,55.3917313,J211801.87+552330.2
320.8408805,58.3218231,J212321.81+581918.5
322.0225544,49.6833822,J212805.41+494100.1
328.1280537,57.122004600000004,J215230.73+570719.2
336.3900794,62.3987939,J222533.61+622355.6
336.7689193,-16.9967779,J222704.54-165948.4
336.9430697,62.6805875,J222746.33+624050.1
342.8903589,63.414090900000005,J225133.68+632450.7
343.9027628,58.38939560000001,J225536.66+582321.8
350.5434171,62.00915340000001,J232210.42+620032.9
357.4091059,63.3583965,J234938.18+632130.2
358.4865062,60.51274730000001,J235356.76+603045.8
1.5713215999999999,61.5660457,J000617.11+613357.7
4.704315099999999,58.62292130000001,J001849.03+583722.5
7.583036400000001,64.2141493,J003019.92+641250.9
9.765210999999999,65.53537,J003903.65+653207.3
12.524773,65.07261180000002,J005005.94+650421.4
12.566076699999998,65.036258,J005015.85+650210.5
13.9202607,67.5754215,J005540.86+673431.5
14.609623500000001,54.16089330000001,J005826.30+540939.2
18.498339899999998,61.2511649,J011359.60+611504.1
19.0570344,64.14229990000001,J011613.68+640832.2
19.3902612,63.3682556,J011733.66+632205.7
29.7912407,58.23764849999999,J015909.89+581415.5
35.2996922,63.60509170000002,J022111.92+633618.3
38.52194879999999,37.5646504,J023405.26+373352.7
39.0281014,63.41975200000001,J023606.74+632511.1
44.311536200000006,56.121334400000016,J025714.76+560716.8
53.37817900000001,60.80705830000001,J033330.76+604825.4
53.773135900000014,56.561195999999995,J033505.55+563340.3
55.208039600000006,49.698241100000004,J034049.92+494153.6
60.88849070000001,49.7734596,J040333.23+494624.4
64.9676705,51.740913299999995,J041952.24+514427.2
65.2129796,58.8164897,J042051.11+584859.3
66.8696449,75.4077645,J042728.71+752427.9
67.3011496,44.7024355,J042912.27+444208.7
67.36700470000001,51.0169609,J042928.08+510101.0
72.52914190000001,30.425159099999995,J045006.99+302530.5
79.61148650000001,46.513003999999995,J051826.75+463046.8
82.4724483,46.48136269999999,J052953.38+462852.9
86.7139293,23.6418191,J054651.34+233830.5
87.9435659,35.37199849999999,J055146.45+352219.1
89.2108955,48.57906990000001,J055650.61+483444.6
90.76731760000001,31.447561300000004,J060304.15+312651.2
93.24227660000001,-13.510321199999998,J061258.14-133037.1
95.4177287,-24.190464199999997,J062140.25-241125.6
95.58892659999998,16.573353000000004,J062221.34+163424.0
95.6207964,9.2301796,J062228.99+091348.6
96.8540743,28.474135799999996,J062724.97+282826.8
100.39131130000001,-8.1078568,J064133.91-080628.2
101.2754948,-8.4721368,J064506.11-082819.6
101.9199488,-21.1818216,J064740.78-211054.5
104.76410590000002,9.4874957,J065903.38+092914.9
105.4080657,-41.4713359,J070137.93-412816.8
106.3907707,-1.2691261,J070533.78-011608.8
106.4333887,-22.418704600000005,J070544.01-222507.3
106.9566831,-15.881469200000002,J070749.60-155253.2
107.29908940000001,6.705014700000001,J070911.78+064218.0
107.3843002,-19.8273233,J070932.23-194938.3
107.70394940000001,-6.366811300000002,J071048.94-062200.5
108.60444740000001,-18.9121013,J071425.06-185443.5
108.7927896,-21.8964432,J071510.26-215347.1
109.16149660000002,-14.015849599999996,J071638.75-140057.0
109.38376449999998,-0.8649672,J071732.10-005153.8
109.6906967,-21.3921834,J071845.76-212331.8
111.44686149999998,-30.605455200000005,J072547.24-303619.6
112.2277095,-22.717009500000003,J072854.65-224301.2
112.28760020000001,-5.7933631000000005,J072909.02-054736.1
114.6743958,-43.59421340000001,J073841.85-433539.1
115.05453479999998,-25.3502783,J074013.08-252101.0
115.10831860000002,-41.7308972,J074025.99-414351.2
115.1946758,-26.2185148,J074046.72-261306.6
116.50822110000001,-48.97138590000001,J074601.97-485816.9
117.29446689999999,-18.228098099999997,J074910.67-181341.1
117.4053184,-38.3455415,J074937.27-382043.9
118.4549072,-25.4279712,J075349.17-252540.6
122.28016180000002,-33.10459,J080907.23-330616.5
123.2765498,-41.2548781,J081306.37-411517.5
124.2489972,-39.7281536,J081659.75-394341.3
125.24635909999999,-37.0578087,J082059.12-370328.1
127.06853530000001,-38.4600284,J082816.44-382736.1
127.61393280000001,-34.92721610000001,J083027.34-345537.9
128.0413543,-43.39268799999999,J083209.92-432333.6
128.8201457,-40.9910034,J083516.83-405927.6
129.0967069,-40.9547469,J083623.20-405717.0
130.0550107,-38.44626740000001,J084013.20-382646.5
130.1144801,-40.642583099999996,J084027.47-403833.2
132.1825295,-45.8966648,J084843.80-455347.9
132.9093882,-44.7973052,J085138.25-444750.2
134.1163151,-46.0630212,J085627.91-460346.8
134.3576647,17.3477753,J085725.83+172051.9
135.78220830000004,-40.2168265,J090307.72-401300.5
137.7351321,-54.826795399999995,J091056.43-544936.4
138.2501627,-54.78325640000001,J091300.03-544659.7
139.838331,-56.14963950000001,J091921.19-560858.7
140.2409251,-55.1255911,J092057.82-550732.1
141.36309190000003,-53.378098900000005,J092527.14-532241.1
145.36079210000003,-53.055241200000005,J094126.59-530318.8
145.46082670000004,-59.22673660000001,J094150.59-591336.2
145.8529897,-58.9367393,J094324.71-585612.2
146.173105,-62.792289700000005,J094441.54-624732.2
146.3819097,-54.7966019,J094531.65-544747.7
147.3248419,-57.6039057,J094917.96-573614.0
147.62583970000003,-54.2441382,J095030.20-541438.8
148.0701637,-58.729033799999996,J095216.83-584344.5
148.1131281,-60.45344380000002,J095227.15-602712.3
149.81601580000003,-64.8570246,J095915.84-645125.2
150.0357217,-62.08857550000001,J100008.57-620518.8
150.16806340000002,-51.1919697,J100040.33-511131.0
151.41400400000003,-60.58509930000001,J100539.36-603506.3
151.815304,-52.6740032,J100715.67-524026.4
152.3013422,-65.65472680000002,J100912.32-653917.0
153.2946791,-46.76876010000001,J101310.72-464607.5
154.13678910000002,-60.594560699999995,J101632.82-603540.4
156.8622784,-56.250046600000005,J102726.94-561500.1
157.1721681,-57.24131520000001,J102841.32-571428.7
157.77483810000004,-62.7324976,J103105.96-624356.9
159.6827423,-60.4367832,J103843.85-602612.4
159.9625115,-59.95393380000001,J103951.00-595714.1
162.3348675,-60.26557890000001,J104920.36-601556.0
162.7840084,-60.647270500000005,J105108.16-603850.1
163.13912890000003,-56.5126004,J105233.39-563045.3
163.4541824,-48.80252670000001,J105349.00-484809.0
164.1134816,-58.585403,J105627.23-583507.4
165.2091897,-60.76865750000002,J110050.20-604607.1
165.3145542,-59.0861518,J110115.49-590510.1
166.9997897,-60.47927349999999,J110759.94-602845.3
167.3410799,-61.81566370000001,J110921.85-614856.3
167.51552300000003,-62.46395720000002,J111003.72-622750.2
169.1362268,-60.1006127,J111632.69-600602.2
170.1201751,-65.2798178,J112028.84-651647.3
170.3092154,-58.7703063,J112114.21-584613.1
171.3974523,-60.35413400000001,J112535.38-602114.8
172.4009224,-56.1759999,J112936.22-561033.5
172.566269,-63.4385597,J113015.90-632618.8
173.3525056,-64.19982510000001,J113324.60-641159.3
173.8906661,-64.41737460000002,J113533.75-642502.5
175.4120467,-60.333495000000006,J114138.89-602000.5
175.9775102,-65.71862080000001,J114354.60-654307.0
176.69611980000002,-63.633396399999995,J114647.06-633800.2
178.0356791,-61.8950606,J115208.56-615342.2
180.51237889999996,-63.4665667,J120202.97-632759.6
181.70772260000004,-63.199601400000006,J120649.85-631158.5
181.7492335,-64.5760025,J120659.81-643433.6
182.549085,-63.895654,J121011.78-635344.3
182.5589155,-62.17286850000001,J121014.13-621022.3
183.93789559999996,-62.6343959,J121545.09-623803.8
184.29857329999996,-58.6000808,J121711.65-583600.2
185.5339929,-62.3035907,J122208.15-621812.9
186.0758728,-61.4090681,J122418.20-612432.6
186.5845076,-65.531815,J122620.28-653154.5
190.6937927,-65.06069690000001,J124246.51-650338.5
192.38634219999997,-64.8327752,J124932.72-644957.9
193.2203271,-65.1782679,J125252.87-651041.7
193.72309919999998,-54.1406269,J125453.54-540826.2
194.6400509,-74.3956609,J125833.61-742344.3
197.6603452,-63.94999840000001,J131038.48-635659.9
198.57301069999997,-64.0038692,J131417.52-640013.9
199.82105159999998,-63.724838500000004,J131917.05-634329.4
200.3584899,-65.7093587,J132126.03-654233.6
200.6826236,-65.7391183,J132243.82-654420.8
202.3960553,-61.8738649,J132935.05-615225.9
203.0343643,-64.9956484,J133208.24-645944.3
203.2001173,-61.1640579,J133248.02-610950.6
203.25646780000002,-61.743267300000014,J133301.55-614435.7
203.58734939999997,-59.790432,J133420.96-594725.5
203.65578059999999,-64.1854508,J133437.38-641107.6
203.9436389,-62.7208936,J133546.47-624315.2
204.0735591,-65.3489538,J133617.65-652056.2
204.2316913,-63.6745897,J133655.60-634028.5
205.3772993,-63.5799877,J134130.55-633447.9
207.8270241,-63.60067230000001,J135118.48-633602.4
210.6909306,-48.797396500000005,J140245.82-484750.6
210.85533779999997,-47.7438098,J140325.28-474437.7
211.7398693,-62.8260281,J140657.56-624933.7
211.992654,-62.5226459,J140758.23-623121.5
215.7402277,-58.4175677,J142257.65-582503.2
215.9320167,-62.93907140000001,J142343.68-625620.6
216.19154769999997,-58.08446330000001,J142445.97-580504.0
219.2341151,-62.491708100000004,J143656.18-622930.1
222.017434,-57.34349790000001,J144804.18-572036.5
225.97232039999997,-59.0153831,J150353.35-590055.3
226.0150124,-54.86241489999999,J150403.60-545144.6
229.7414888,-50.520829299999995,J151857.95-503114.9
230.25511129999998,-54.8023543,J152101.22-544808.4
230.27942100000004,-59.4496533,J152107.06-592658.7
232.1450121,-57.38487090000001,J152834.80-572305.5
232.8986864,-59.78865420000001,J153135.68-594719.1
232.98459280000003,-58.3527959,J153156.30-582110.0
233.8251803,-58.525387300000006,J153518.04-583131.3
234.27362749999998,-57.1393893,J153705.67-570821.8
235.5583759,-56.2127439,J154214.01-561245.8
237.095659,-53.12884249999999,J154822.95-530743.8
237.9572678,-51.1347274,J155149.74-510805.0
239.7145265,-49.0321089,J155851.48-490155.5
240.3913002,-53.8489988,J160133.91-535056.3
240.7117694,-48.4147918,J160250.82-482453.2
241.2516539,-49.48219780000001,J160500.39-492855.9
241.32803490000003,-50.142868699999994,J160518.72-500834.3
241.54461319999996,-55.8514914,J160610.70-555105.3
241.7549882,-14.579593700000004,J160701.19-143446.5
242.47854110000003,-52.0058671,J160954.84-520021.1
243.15137930000003,-48.930312900000004,J161236.33-485549.1
243.3761305,-44.7727822,J161330.27-444622.0
243.81426459999997,-54.6037623,J161515.42-543613.5
245.4837153,-46.85152570000002,J162156.09-465105.4
245.59684799999997,-47.105238400000005,J162223.24-470618.8
245.8117,-44.64195029999999,J162314.80-443831.0
249.0009457,-45.5830123,J163600.22-453458.8
249.4812099,-48.3050266,J163755.49-481818.0
250.86360960000002,-14.2000187,J164327.26-141200.0
250.87624059999996,-54.5124476,J164330.29-543044.8
250.90338989999998,-54.04960440000001,J164336.81-540258.5
252.3190963,-49.22334990000001,J164916.58-491324.0
252.4546909,-41.9466873,J164949.12-415648.0
252.55602729999998,-30.1017147,J165013.44-300606.1
252.6142928,-46.755619300000006,J165027.43-464520.2
253.39073299999998,-44.3623215,J165333.77-442144.3
253.43766499999998,-56.9777985,J165345.03-565840.0
254.1232203,-27.328152499999998,J165629.57-271941.3
254.6130962,-40.9025474,J165827.14-405409.1
255.7420451,-43.0171373,J170258.09-430101.6
255.97966709999997,-35.9096285,J170355.12-355434.6
255.9996576,-32.8230658,J170359.91-324923.0
256.4700549,-16.5712545,J170552.81-163416.5
257.25429009999993,-51.9975408,J170901.02-515951.1
257.6174714,-25.798386300000004,J171028.19-254754.1
257.8448664,-38.80469709999999,J171122.76-384816.9
257.9445516999999,-33.638310499999996,J171146.69-333817.9
258.7226392,-28.6296677,J171453.43-283746.8
259.5189161,-38.203212,J171804.53-381211.5
259.7854518,-43.845726500000005,J171908.50-435044.6
259.8042681,-41.995986900000005,J171913.02-415945.5
263.011468,-43.4850516,J173202.75-432906.1
263.1791039,-38.2428706,J173242.98-381434.3
263.2139513,-32.640836500000006,J173251.34-323827.0
264.4044636,-7.474491100000001,J173737.07-072828.1
264.5164739,-30.4283712,J173803.95-302542.1
264.582553,-20.608929999999997,J173819.81-203632.1
